smiles,value,units,type,relation,chembl_id,assay_id,organism,source
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,256.0,ug.mL-1,MIC,>,CHEMBL44354,CHEMBL1220954,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,256.0,ug.mL-1,MIC,>,CHEMBL186,CHEMBL1220954,Enterobacter cloacae,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,32.0,ug.mL-1,MIC,=,CHEMBL8,CHEMBL1220954,Enterobacter cloacae,ChEMBL
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1.0,ug.mL-1,MIC,=,CHEMBL177,CHEMBL1220954,Enterobacter cloacae,ChEMBL
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,1.0,ug.mL-1,MIC,=,CHEMBL376140,CHEMBL1220954,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,4.0,ug.mL-1,MIC,=,CHEMBL148,CHEMBL1218796,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,2.0,ug.mL-1,MIC,=,CHEMBL127,CHEMBL1218796,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,16.0,ug.mL-1,MIC,=,CHEMBL1359,CHEMBL1218796,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,256.0,ug.mL-1,MIC,=,CHEMBL1730,CHEMBL1218796,Enterobacter cloacae,ChEMBL
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,256.0,ug.mL-1,MIC,>,CHEMBL44354,CHEMBL1218796,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,1.0,ug.mL-1,MIC,=,CHEMBL186,CHEMBL1218796,Enterobacter cloacae,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,8.0,ug.mL-1,MIC,=,CHEMBL8,CHEMBL1218796,Enterobacter cloacae,ChEMBL
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,256.0,ug.mL-1,MIC,>,CHEMBL177,CHEMBL1218796,Enterobacter cloacae,ChEMBL
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,1.0,ug.mL-1,MIC,=,CHEMBL376140,CHEMBL1218796,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,4.0,ug.mL-1,MIC,=,CHEMBL148,CHEMBL1218802,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,4.0,ug.mL-1,MIC,=,CHEMBL127,CHEMBL1218802,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,32.0,ug.mL-1,MIC,=,CHEMBL1359,CHEMBL1218802,Enterobacter cloacae,ChEMBL
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,256.0,ug.mL-1,MIC,>,CHEMBL996,CHEMBL1218802,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,256.0,ug.mL-1,MIC,>,CHEMBL1730,CHEMBL1218802,Enterobacter cloacae,ChEMBL
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,256.0,ug.mL-1,MIC,=,CHEMBL44354,CHEMBL1218802,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,256.0,ug.mL-1,MIC,>,CHEMBL186,CHEMBL1218802,Enterobacter cloacae,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,32.0,ug.mL-1,MIC,>,CHEMBL8,CHEMBL1218802,Enterobacter cloacae,ChEMBL
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,256.0,ug.mL-1,MIC,>,CHEMBL177,CHEMBL1218802,Enterobacter cloacae,ChEMBL
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,4.0,ug.mL-1,MIC,=,CHEMBL376140,CHEMBL1218802,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,16.0,ug.mL-1,MIC,=,CHEMBL148,CHEMBL1218804,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,16.0,ug.mL-1,MIC,=,CHEMBL127,CHEMBL1218804,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,128.0,ug.mL-1,MIC,=,CHEMBL1359,CHEMBL1218804,Enterobacter cloacae,ChEMBL
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,256.0,ug.mL-1,MIC,>,CHEMBL996,CHEMBL1218804,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,256.0,ug.mL-1,MIC,>,CHEMBL1730,CHEMBL1218804,Enterobacter cloacae,ChEMBL
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,256.0,ug.mL-1,MIC,>,CHEMBL44354,CHEMBL1218804,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,256.0,ug.mL-1,MIC,>,CHEMBL186,CHEMBL1218804,Enterobacter cloacae,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,16.0,ug.mL-1,MIC,=,CHEMBL8,CHEMBL1218804,Enterobacter cloacae,ChEMBL
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,256.0,ug.mL-1,MIC,>,CHEMBL177,CHEMBL1218804,Enterobacter cloacae,ChEMBL
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0.5,ug.mL-1,MIC,=,CHEMBL376140,CHEMBL1218804,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,16.0,ug.mL-1,MIC,=,CHEMBL148,CHEMBL1218805,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,16.0,ug.mL-1,MIC,=,CHEMBL127,CHEMBL1218805,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,128.0,ug.mL-1,MIC,=,CHEMBL1359,CHEMBL1218805,Enterobacter cloacae,ChEMBL
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,256.0,ug.mL-1,MIC,>,CHEMBL996,CHEMBL1218805,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,256.0,ug.mL-1,MIC,>,CHEMBL1730,CHEMBL1218805,Enterobacter cloacae,ChEMBL
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,256.0,ug.mL-1,MIC,>,CHEMBL44354,CHEMBL1218805,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,256.0,ug.mL-1,MIC,>,CHEMBL186,CHEMBL1218805,Enterobacter cloacae,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,16.0,ug.mL-1,MIC,=,CHEMBL8,CHEMBL1218805,Enterobacter cloacae,ChEMBL
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,256.0,ug.mL-1,MIC,>,CHEMBL177,CHEMBL1218805,Enterobacter cloacae,ChEMBL
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0.5,ug.mL-1,MIC,=,CHEMBL376140,CHEMBL1218805,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,16.0,ug.mL-1,MIC,=,CHEMBL148,CHEMBL1218806,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,16.0,ug.mL-1,MIC,=,CHEMBL127,CHEMBL1218806,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,128.0,ug.mL-1,MIC,=,CHEMBL1359,CHEMBL1218806,Enterobacter cloacae,ChEMBL
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,256.0,ug.mL-1,MIC,>,CHEMBL996,CHEMBL1218806,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,256.0,ug.mL-1,MIC,>,CHEMBL1730,CHEMBL1218806,Enterobacter cloacae,ChEMBL
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,256.0,ug.mL-1,MIC,>,CHEMBL44354,CHEMBL1218806,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,256.0,ug.mL-1,MIC,>,CHEMBL186,CHEMBL1218806,Enterobacter cloacae,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,16.0,ug.mL-1,MIC,=,CHEMBL8,CHEMBL1218806,Enterobacter cloacae,ChEMBL
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,256.0,ug.mL-1,MIC,>,CHEMBL177,CHEMBL1218806,Enterobacter cloacae,ChEMBL
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0.5,ug.mL-1,MIC,=,CHEMBL376140,CHEMBL1218806,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,16.0,ug.mL-1,MIC,=,CHEMBL148,CHEMBL1218807,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,16.0,ug.mL-1,MIC,=,CHEMBL127,CHEMBL1218807,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,128.0,ug.mL-1,MIC,=,CHEMBL1359,CHEMBL1218807,Enterobacter cloacae,ChEMBL
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,256.0,ug.mL-1,MIC,>,CHEMBL996,CHEMBL1218807,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,256.0,ug.mL-1,MIC,>,CHEMBL1730,CHEMBL1218807,Enterobacter cloacae,ChEMBL
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,256.0,ug.mL-1,MIC,>,CHEMBL44354,CHEMBL1218807,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,256.0,ug.mL-1,MIC,>,CHEMBL186,CHEMBL1218807,Enterobacter cloacae,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,16.0,ug.mL-1,MIC,=,CHEMBL8,CHEMBL1218807,Enterobacter cloacae,ChEMBL
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,256.0,ug.mL-1,MIC,>,CHEMBL177,CHEMBL1218807,Enterobacter cloacae,ChEMBL
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0.5,ug.mL-1,MIC,=,CHEMBL376140,CHEMBL1218807,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,4.0,ug.mL-1,MIC,=,CHEMBL148,CHEMBL1218811,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,0.125,ug.mL-1,MIC,=,CHEMBL127,CHEMBL1218811,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,0.064,ug.mL-1,MIC,=,CHEMBL1359,CHEMBL1218811,Enterobacter cloacae,ChEMBL
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,256.0,ug.mL-1,MIC,>,CHEMBL996,CHEMBL1218811,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,1.0,ug.mL-1,MIC,=,CHEMBL1730,CHEMBL1218811,Enterobacter cloacae,ChEMBL
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,0.5,ug.mL-1,MIC,=,CHEMBL44354,CHEMBL1218811,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,0.125,ug.mL-1,MIC,=,CHEMBL186,CHEMBL1218811,Enterobacter cloacae,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.064,ug.mL-1,MIC,=,CHEMBL8,CHEMBL1218811,Enterobacter cloacae,ChEMBL
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1.0,ug.mL-1,MIC,=,CHEMBL177,CHEMBL1218811,Enterobacter cloacae,ChEMBL
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,1.0,ug.mL-1,MIC,=,CHEMBL376140,CHEMBL1218811,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,8.0,ug.mL-1,MIC,=,CHEMBL148,CHEMBL1220952,Enterobacter cloacae,ChEMBL
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,256.0,ug.mL-1,MIC,>,CHEMBL996,CHEMBL1218796,Enterobacter cloacae,ChEMBL
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,32.0,ug.mL-1,MIC,=,CHEMBL44354,CHEMBL1217892,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,0.25,ug.mL-1,MIC,=,CHEMBL491571,CHEMBL1217892,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,1.0,ug.mL-1,MIC,=,CHEMBL148,CHEMBL1217892,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,0.25,ug.mL-1,MIC,=,CHEMBL127,CHEMBL1217892,Enterobacter cloacae,ChEMBL
CO/N=C1/CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1(C)CN,4.0,ug.mL-1,MIC,=,CHEMBL1222731,CHEMBL1228190,Enterobacter cloacae,ChEMBL
CCO/N=C1/CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1(C)CN,8.0,ug.mL-1,MIC,=,CHEMBL1222732,CHEMBL1228190,Enterobacter cloacae,ChEMBL
CO/N=C1/CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CC1(C)CN,32.0,ug.mL-1,MIC,=,CHEMBL1222810,CHEMBL1228190,Enterobacter cloacae,ChEMBL
CCO/N=C1/CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CC1(C)CN,32.0,ug.mL-1,MIC,=,CHEMBL1222811,CHEMBL1228190,Enterobacter cloacae,ChEMBL
CO/N=C1/CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1(C)CN,4.0,ug.mL-1,MIC,=,CHEMBL1222812,CHEMBL1228190,Enterobacter cloacae,ChEMBL
CCO/N=C1/CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1(C)CN,16.0,ug.mL-1,MIC,=,CHEMBL1222813,CHEMBL1228190,Enterobacter cloacae,ChEMBL
CO/N=C1/CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C(=O)C(F)F)CC1(C)CN,8.0,ug.mL-1,MIC,=,CHEMBL1222874,CHEMBL1228190,Enterobacter cloacae,ChEMBL
CCO/N=C1/CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C(=O)C(F)F)CC1(C)CN,16.0,ug.mL-1,MIC,=,CHEMBL1222875,CHEMBL1228190,Enterobacter cloacae,ChEMBL
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CC/C(=N/OC)C(C)(CN)C3)c(F)c21,32.0,ug.mL-1,MIC,=,CHEMBL1222876,CHEMBL1228190,Enterobacter cloacae,ChEMBL
CCO/N=C1/CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)CC1(C)CN,128.0,ug.mL-1,MIC,=,CHEMBL1222877,CHEMBL1228190,Enterobacter cloacae,ChEMBL
CO/N=C1/CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1(C)CN,64.0,ug.mL-1,MIC,=,CHEMBL1222949,CHEMBL1228190,Enterobacter cloacae,ChEMBL
CCO/N=C1/CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1(C)CN,64.0,ug.mL-1,MIC,=,CHEMBL1222950,CHEMBL1228190,Enterobacter cloacae,ChEMBL
CO/N=C1/CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C(C)=O)CC1(C)CN,32.0,ug.mL-1,MIC,=,CHEMBL1222951,CHEMBL1228190,Enterobacter cloacae,ChEMBL
CCO/N=C1/CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C(C)=O)CC1(C)CN,128.0,ug.mL-1,MIC,=,CHEMBL1222952,CHEMBL1228190,Enterobacter cloacae,ChEMBL
CO/N=C1/CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OC[C@@H]4C)CC1(C)CN,16.0,ug.mL-1,MIC,=,CHEMBL1223012,CHEMBL1228190,Enterobacter cloacae,ChEMBL
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,0.125,ug.mL-1,MIC,=,CHEMBL5315124,CHEMBL1228190,Enterobacter cloacae,ChEMBL
COc1c(N2C[C@@H](C)C[C@H](N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12.O=C(O)CC(O)C(=O)O,0.5,ug.mL-1,MIC,=,CHEMBL1213283,CHEMBL1247528,Enterobacter cloacae,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.12,ug.mL-1,MIC,=,CHEMBL8,CHEMBL1247528,Enterobacter cloacae,ChEMBL
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,0.12,ug.mL-1,MIC,=,CHEMBL5315124,CHEMBL1247528,Enterobacter cloacae,ChEMBL
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.25,ug.mL-1,MIC,=,CHEMBL32,CHEMBL1247528,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,0.12,ug.mL-1,MIC,=,CHEMBL161,CHEMBL1247528,Enterobacter cloacae,ChEMBL
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0.25,ug.mL-1,MIC,=,CHEMBL376140,CHEMBL1247528,Enterobacter cloacae,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,0.06,ug.mL-1,MIC,=,CHEMBL186,CHEMBL1247528,Enterobacter cloacae,ChEMBL
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,1.0,ug.mL-1,MIC,=,CHEMBL44354,CHEMBL1247528,Enterobacter cloacae,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,0.25,ug.mL-1,MIC,=,CHEMBL148,CHEMBL1247528,Enterobacter cloacae,ChEMBL
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,4.0,ug.mL-1,MIC,=,CHEMBL702,CHEMBL1247528,Enterobacter cloacae,ChEMBL
C/C(=C\c1cc(F)c(OC[C@H](F)C2CC2)cc1F)C(=O)N[C@@H]1[C@H](O)[C@@H](O)[C@H]2OCO[C@H]2[C@@H]1O,16.0,ug.mL-1,MIC,=,CHEMBL1256683,CHEMBL1266991,Enterobacter cloacae,ChEMBL
